link,title,post_day,price,street,locality,region,area,old_address
https://alonhadat.com.vn/can-ban-nhanh-can-nha-tan-hiep-18-gia-930trieu-khong-phat-sinh-151m2-so-hong-rieng-san-18708028.html,Cần Bán nhanh Căn nhà Tân hiệp 18 Giá 930triệu Không Phát Sinh 151m2 Sổ Hồng Riêng Sẵn,2026-05-27,Giá: 930 triệu,Đường Tân Hiệp 18,Xã Hóc Môn,Hồ Chí Minh,151 m²,"Đường Tân Hiệp 18, Xã Tân Hiệp, Huyện Hóc Môn, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/2-7-ty-mieu-go-xoai-4-x-8-5-2-tang-hxh-gan-cho-le-van-quoi-18712296.html,"2,7 TỶ - MIẾU GÒ XOÀI  - 4 x 8,5 - 2 TẦNG - HXH - GẦN CHỢ LÊ VĂN QUỚI",2026-05-27,"Giá: 2,7 tỷ",Đường Miếu Gò Xoài,Phường Bình Hưng Hòa,Hồ Chí Minh,32 m²,"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-nha-hxh-truong-cong-dinh-6x18m-4-tang-thang-may-thue-35tr-th-gia-17-9-ty-tl-18122699.html,"Bán nhà HXH Trương Công Định, 6x18m, 4 Tầng thang máy, thuê: 35tr/th, giá: 17.9 tỷ TL",2026-05-27,"Giá: 17,8 tỷ",Đường Trương Công Định,Phường Tân Bình,Hồ Chí Minh,100 m²,"Đường Trương Công Định, Phường 14, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-nha-hem-so-9-pham-van-hai-5x25m-4-lau-gia-25-ty-tl-phuong-02-quan-tan-binh-18073916.html,"Bán nhà hẻm số 9 Phạm Văn Hai, 5x25m, 4 Lầu, giá: 25 tỷ TL phường 02, quận Tân Bình",2026-05-27,Giá: 25 tỷ,Đường Phạm Văn Hai,Phường Tân Sơn Hòa,Hồ Chí Minh,120 m²,"Đường Phạm Văn Hai, Phường 1, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-nha-5-tang-2-mt-duong-cong-hoa-p-12-q-tb-4x35m-cn-132m2-gia-chi-25-12510581.html,Bán nhà 5 Tầng 2 MT đường Cộng Hòa P. 12 Q. TB. 4x35m CN 132m2 Giá chỉ 25,2026-05-27,Giá: 25 tỷ,Đường Cộng Hòa,Phường Bảy Hiền,Hồ Chí Minh,132 m²,"Đường Cộng Hòa, Phường 12, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-nha-le-tan-be-phuong-an-lac-so-hong-rieng-80m2-hem-8m-gia-duoi-7-ty-ngop-bank-18712292.html,"Bán Nhà Lê Tấn Bê,Phường An Lạc - Sổ Hồng Riêng - 80m2 - Hẻm 8m - Giá Dưới 7 Tỷ  Ngộp BanK",2026-05-27,"Giá: 6,99 tỷ",Đường Lê Tấn Bê,Phường An Lạc,Hồ Chí Minh,80 m²,"Đường Lê Tấn Bê, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-nha-mtkd-duong-hong-bang-quan-6-9-2m-x-24m-219m2-3-lau-70-ty-tl-17017997.html,"Bán nhà MTKD đường Hồng Bàng , Phường 06 , Quận 6 , 9,2m X 24m , 218m2 , 3 lầu ,  60 tỷ .",2026-05-27,Giá: 60 tỷ,Đường Hồng Bàng,Phường Bình Tây,Hồ Chí Minh,218 m²,"Đường Hồng Bàng, Phường 6, Quận 6, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/-chien-thang-phu-nhuan-32m2-5-tang-full-noi-that-so-a4-4-pn-gia-6-55-ty--18712284.html,"🌺 CHIẾN THẮNG, PHÚ NHUẬN, 32m2, 5 TẦNG, FULL NỘI THẤT, SỔ A4, 4 PN. GIÁ: 6,55 TỶ🌺",2026-05-27,"Giá: 6,55 tỷ",Đường Chiến Thắng,Phường Đức Nhuận,Hồ Chí Minh,32 m²,"Đường Chiến Thắng, Phường Đức Nhuận, Quận Phú Nhuận, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/sieu-hiem-goc-2-mat-tien-ung-van-khiem-q-binh-thanh-dt-8x17m-ctxd-ham-6-tang-gia-28-ty-18368700.html,"Siêu Hiếm Góc 2 Mặt Tiền Ung Văn Khiêm, Q.Bình Thạnh -DT 8x17m-CTXD Hầm 6 Tầng- Giá 28 tỷ",2026-05-27,Giá: 28 tỷ,Đường Ung Văn Khiêm,Phường Thạnh Mỹ Tây,Hồ Chí Minh,136 m²,"Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/sieu-khan-hiem-goc-2-mt-nguyen-trong-tuyen-q-phu-nhuan-dt-8x16m-6tang-hdt-140trieu-34-ty-18368720.html,"Siêu Khan Hiếm Góc 2 MT Nguyễn Trọng Tuyển,Q Phú Nhuận-DT 8x16m, 6Tầng-HDT 140triệu- 34 ty",2026-05-27,Giá: 34 tỷ,Đường Nguyễn Trọng Tuyển,Phường Phú Nhuận,Hồ Chí Minh,128 m²,"Đường Nguyễn Trọng Tuyển, Phường 8, Quận Phú Nhuận, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/toa-nha-9-tang-sieu-vi-tri-mt-nguyen-van-troi-q-phu-nhuan-dt-6-x30m-hdt-260trieu-gia-75-ty-18368745.html,"Tòa Nhà 9 Tầng Siêu Vị Trí MT Nguyễn văn trỗi,Q Phú Nhuận-DT 6 x30m-HDT 260triệu-Giá 75 tỷ",2026-05-27,Giá: 75 tỷ,Đường Nguyễn Văn Trỗi,Phường Phú Nhuận,Hồ Chí Minh,180 m²,"Đường Nguyễn Văn Trỗi, Phường 12, Quận Phú Nhuận, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ngang-12m-hiem-duong-thuong-hieu-phan-dang-luu-binh-thanh-5tang-hdt-140trieu-gia-45-ty-18368689.html,"Ngang 12m Hiếm Đường Thương Hiệu Phan Đăng Lưu, Bình Thạnh-5Tầng-HĐT 140triệu -Giá 45 tỷ",2026-05-27,Giá: 45 tỷ,Đường Phan Đăng Lưu,Phường Gia Định,Hồ Chí Minh,305 m²,"Đường Phan Đăng Lưu, Phường 3, Quận Bình Thạnh, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/sieu-hiem-can-goc-2-mat-tien-no-trang-long-binh-thanh-8-tang-hdt-140-trieu-gia-32-ty-18709409.html,"Siêu Hiếm Căn Góc 2 Mặt Tiền Nơ Trang Long, Bình Thạnh- 8 Tầng- HĐT 140 triệu- Giá 32 tỷ",2026-05-27,Giá: 32 tỷ,Đường Nơ Trang Long,Phường Bình Thạnh,Hồ Chí Minh,170 m²,"Đường Nơ Trang Long, Phường 12, Quận Bình Thạnh, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/giam-10-ty-ban-toa-nha-mt-hoang-van-thu-tan-binh-5tang-dt-7x22m-hdt-120trieu-gia-35ty-18709426.html,Giảm 10 tỷ Bán Tòa Nhà MT Hoàng Văn Thụ-Tân Bình -5Tầng - DT 7x22m - HĐT 120triệu-Giá 35ty,2026-05-27,Giá: 35 tỷ,Đường Hoàng Văn Thụ,Phường Tân Sơn Hòa,Hồ Chí Minh,154 m²,"Đường Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/duy-nhat-goc-2-mat-tien-khu-cao-thang-q3-dt-5-3-x-12m-3-tang-tien-giu-tien-chi-19-ty-18710901.html,"Duy nhất! Góc 2 mặt tiền khu Cao Thắng, Q3. DT 5,3 x 12m, 3 tầng tiện giữ tiền chỉ 19 tỷ",2026-05-27,Giá: 19 tỷ,Đường Cao Thắng,Phường Bàn Cờ,Hồ Chí Minh,64 m²,"Đường Cao Thắng, Phường 5, Quận 3, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/duy-nhat-goc-2-mat-tien-khu-dang-van-ngu-pn-dt-7-5x-13m-5-tang-tien-giu-tien-chi-17-ty-18710869.html,"Duy nhất! Góc 2 mặt tiền khu Đặng Văn Ngữ, PN. DT 7,5x 13m, 5 tầng tiện giữ tiền chỉ 17 tỷ",2026-05-27,Giá: 17 tỷ,Đường Đặng Văn Ngữ,Phường Phú Nhuận,Hồ Chí Minh,98 m²,"Đường Đặng Văn Ngữ, Phường 11, Quận Phú Nhuận, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/moi-goc-2-mat-tien-khu-nguyen-thien-thuat-q3-dt-5-5x12m-3-tang-su-dung-ngay-chi-19-5-ty-18710815.html,"Mới! Góc 2 mặt tiền khu Nguyễn Thiện Thuật,Q3. DT 5,5x12m, 3 tầng sử dụng ngay chỉ 19,5 tỷ",2026-05-27,"Giá: 19,5 tỷ",Đường Nguyễn Thiện Thuật,Phường Bàn Cờ,Hồ Chí Minh,66 m²,"Đường Nguyễn Thiện Thuật, Phường 5, Quận 3, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/cuc-hot-toa-nha-khu-tran-doan-khanh-q1-dt-6-3x13m-5-tang-vao-su-dung-ngay-chi-18-5-ty-18710704.html,"Cực hot! Toà nhà khu Trần Doãn Khanh, Q1. DT 6,3x13m, 5 tầng vào sử dụng ngay chỉ 18,5 tỷ",2026-05-27,"Giá: 18,5 tỷ",Đường Trần Doãn Khanh,Phường Tân Định,Hồ Chí Minh,82 m²,"Đường Trần Doãn Khanh, Phường Đa Kao, Quận 1, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/hiem-toa-nha-khu-vo-thi-sau-quan-1-dt-6-x-13-6m-3-tang-vao-khai-thac-ngay-chi-19-5-ty-18710763.html,"Hiếm! Toà nhà khu Võ Thị Sáu, Quận 1. DT 6 x 13,6m, 3 tầng vào khai thác ngay chỉ 19,5 tỷ",2026-05-27,"Giá: 19,5 tỷ",Đường Võ Thị Sáu,Phường Tân Định,Hồ Chí Minh,82 m²,"Đường Võ Thị Sáu, Phường Tân Định, Quận 1, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-nha-87-hong-ha-phuong-2-quan-tan-binh-67m2-5-tang-chi-19-5-ty-con-tl-18708682.html,Bán nhà 87 Hồng Hà Phường 2 Quận Tân Bình 67M2 - 5 TẦNG - CHỈ 19.5 TỶ - còn TL,2026-05-27,"Giá: 19,5 tỷ",Đường Hồng Hà,Phường Tân Sơn Hòa,Hồ Chí Minh,62 m²,"Đường Hồng Hà, Phường 2, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/-nha-hxh-gan-van-phuc-city-ql13-mt-4m-chi-8-6-ty--18712271.html,"✨ NHÀ HXH, GẦN VẠN PHÚC CITY- QL13 – MT 4M – CHỈ 8.6 TỶ ✨",2026-05-27,"Giá: 8,6 tỷ",Đại Lộ 13,Phường Hiệp Bình,Hồ Chí Minh,84 m²,"Đại Lộ 13, Phường Hiệp Bình, Thành phố Thủ Đức, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/nha-dep-o-ngay-4-x-16-5m-4-tang-noi-that-full-sat-emart-hem-6-m-chi-5-x-ty-18712264.html,"NHÀ ĐẸP Ở NGAY, 4 x 16.5M, 4 TẦNG, NỘI THẤT FULL, SÁT EMART, HẺM 6 M,CHỈ 5.X TỶ",2026-05-27,"Giá: 5,6 tỷ",Đường Quang Trung,Phường An Hội Tây,Hồ Chí Minh,65 m²,"Đường Quang Trung, Phường 12, Quận Gò Vấp, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/-ban-nha-thanh-xuan-22-77m2-khong-lo-gioi-chi-4-3ty--18712261.html,🏡 BÁN NHÀ THẠNH XUÂN 22 - 77M2 KHÔNG LỘ GIỚI - CHỈ 4.3TỶ💸,2026-05-27,"Giá: 4,3 tỷ",Đường Thạnh Xuân 22,Phường Thới An,Hồ Chí Minh,77 m²,"Đường Thạnh Xuân 22, Phường Thới An, Quận 12, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/nha-ban-hung-phu-2-tang-45m2-hoan-cong-cach-vai-can-ra-mat-tien-gia-hon-3-ty-18712250.html,"Nhà bán Hưng Phú 2 Tầng 45m2 ,hoàn công,cách vài căn ra mặt tiền Giá Hơn 3 Tỷ",2026-05-27,"Giá: 3,6 tỷ",Đường Hưng Phú,Phường Chánh Hưng,Hồ Chí Minh,45 m²,"Đường Hưng Phú, Phường 9, Quận 8, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/mat-tien-dang-kinh-doanh-van-bi-binh-tho-200m-ga-metro-ngang-5-4m-2-tang-chi-22-x-ty-18132097.html,"MẶT TIỀN ĐẶNG KINH DOANH VĂN BI BÌNH THỌ- 200M GA METRO- NGANG 5,4M- 2 TẦNG CHỈ 22,X TỶ",2026-05-27,"Giá: 22,99 tỷ",Đường Đặng Văn Bi,Phường Thủ Đức,Hồ Chí Minh,110 m²,"Đường Đặng Văn Bi, Phường Bình Thọ, Thành phố Thủ Đức, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/chi-4-8-ty-nha-dep-go-xoai-55m2-3pn-moi-toanh-hxh-5m-so-a4-18712229.html,"CHỈ 4,8 TỶ - NHÀ ĐẸP GÒ XOÀI 55M2 - 3PN MỚI TOANH - HXH 5M - SỔ A4",2026-05-27,"Giá: 4,8 tỷ",Đường Gò Xoài,Phường Bình Hưng Hòa,Hồ Chí Minh,55 m²,"Đường Gò Xoài, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ngang-5-5m-lo-gom-phuong-binh-tay-quan-6-dt-5-5-13-2-5-ty-800-18712221.html,NGANG 5.5M  - LÒ GỐM - PHƯỜNG BÌNH TÂY - QUẬN 6 -Dt: 5.5*13.2 - 5 Tỷ 800,2026-05-27,"Giá: 5,8 tỷ",Đường Lò Gốm,Phường Bình Tây,Hồ Chí Minh,72 m²,"Đường Lò Gốm, Phường Bình Tây, Quận 6, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/chdv-4-tang-phuoc-long-b-quan-9-kdc-gia-hoa-156m2-6x26-chi-23-5-ty-iii-261--18712219.html,CHDV 4 TẦNG PHƯỚC LONG B QUẬN 9 - KDC GIA HOÀ - 156M2 (6x26) - CHỈ 23.5 Tỷ (iii-261),2026-05-27,"Giá: 23,5 tỷ",Đường Đỗ Xuân Hợp,Phường Phước Long,Hồ Chí Minh,156 m²,"Đường Đỗ Xuân Hợp, Phường Phước Long B, Thành phố Thủ Đức, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/nha-4-tang-ban-tai-tan-thoi-nhat-17-gan-khu-38ha-khu-duong-thi-giang--18130728.html,"Nhà 4 tầng bán tại Tân Thới Nhất 17, gần khu 38ha, khu Dương Thị Giang.",2026-05-27,Giá: 13 tỷ,Đường Tân Thới Nhất 17,Phường Đông Hưng Thuận,Hồ Chí Minh,74 m²,"Đường Tân Thới Nhất 17, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-toa-nha-16chdv-p3-q-binh-thanh-4x22-no-hau-4-2m-6t-gia-ban-14-5-ty-tl-16737654.html,"Bán toà nhà 16CHDV P3 Q.Bình Thạnh 4x22 nở hậu 4.2m , 6T Giá bán 14.5 tỷ TL",2026-05-27,"Giá: 14,5 tỷ",Đường Trần Kế Xương,Phường Đức Nhuận,Hồ Chí Minh,85 m²,"Đường Trần Kế Xương, Phường 3, Quận Phú Nhuận, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/-binh-thanh-mat-tien-nguyen-khuyen-66m-5-tang-ngang-hon-5m-12-5-ty-tl--18712211.html,🆘 [BÌNH THẠNH] MẶT TIỀN NGUYỄN KHUYẾN 66M² 5 TẦNG - NGANG HƠN 5M - 12.5 TỶ TL 🆘,2026-05-27,"Giá: 12,5 tỷ",Đường Nguyễn Khuyến,Phường Bình Thạnh,Hồ Chí Minh,66 m²,"Đường Nguyễn Khuyến, Phường 12, Quận Bình Thạnh, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/r8-nha-1-lo-tu-56m2-2-tang-hxh-gia-chi-5-8-ty-thuong-luong-18712192.html,"R8. Nhà 1/ Lô Tư - 56m2 - 2 tầng - HXH giá chỉ 5,8 tỷ thương lượng",2026-05-27,"Giá: 5,6 tỷ",Đường Lô Tư,Phường Bình Hưng Hòa,Hồ Chí Minh,56 m²,"Đường Lô Tư, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/nha-2-tang-duong-so-28-go-vap-moi-3pn-3wc-6-2x8m-cn-50m2-gia-5-1-ty-tl-18711511.html,"Nhà 2 tầng, ĐƯỜNG SỐ 28 GÒ VẤP, mới, 3PN, 3wc, 6.2x8m CN 50m2 giá 5.1 tỷ TL",2026-05-27,"Giá: 5,1 tỷ",Đường số 28,Phường An Nhơn,Hồ Chí Minh,50 m²,"Đường số 28, Phường An Nhơn, Quận Gò Vấp, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/4-tang-thanh-loc-19-54m2-6-95ty-tl-hem-thong-7m-tang-full-noi-that-o-to-ngu-nha-18047225.html,"4 tầng THẠNH LỘC 19, 54m2, 💰6.95Ty TL, hẻm thông 7m, TẶNG FULL NỘI THẤT Ô TÔ NGỦ nhà",2026-05-27,"Giá: 6,95 tỷ",Đường Thạnh Lộc 19,Phường An Phú Đông,Hồ Chí Minh,54 m²,"Đường Thạnh Lộc 19, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ha-gap-400-tr-chu-ngop-tho-le-van-quoi-55m-4x14m-3pn-hxh-5m-gia-4-72-ty-tl-18712188.html,"HẠ GẤP 400 TR - CHỦ NGỘP THỞ - LÊ VĂN QUỚI, 55M, 4X14M- 3PN - HXH 5M, GIÁ 4,72 TỶ TL",2026-05-27,"Giá: 4,72 tỷ",Đường Bình Trị Đông,Phường Bình Tân,Hồ Chí Minh,55 m²,"Đường Bình Trị Đông, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/chinh-chu-hang-hiem-dt-217m2-mua-dat-cho-nha-phu-nhuan-binh-thanh-18609340.html,CHÍNH CHỦ-HÀNG HIẾM- DT 217M2-MUA ĐẤT CHO NHÀ-PHÚ NHUẬN-BÌNH THẠNH,2026-05-27,Giá: 33 tỷ,Đường Hoàng Hoa Thám,Phường Gia Định,Hồ Chí Minh,217 m²,"Đường Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/-u203-quy-dat-145m-phu-nhuan-ngang-5-2m-sat-quan-1-tien-xay-moi-18664658.html,(u203) QUỸ ĐẤT 145M² PHÚ NHUẬN - NGANG 5.2M - SÁT QUẬN 1 - TIỆN XÂY MỚI,2026-05-27,Giá: 13 tỷ,Đường Nhiêu Tứ,Phường Cầu Kiệu,Hồ Chí Minh,145 m²,"Đường Nhiêu Tứ, Phường Cầu Kiệu, Quận Phú Nhuận, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/kin-tran-quoc-toan-q3-57m2-chinh-chu-can-ban-18677310.html,KÍN-TRẦN QUỐC TOẢN Q3- 57m2-CHÍNH CHỦ CẦN BÁN,2026-05-27,Giá: 18 tỷ,Đường Trần Quốc Toản,Phường Xuân Hòa,Hồ Chí Minh,57 m²,"Đường Trần Quốc Toản, Phường Xuân Hòa, Quận 3, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-nha-dep-khu-phan-lo-hem-xe-hoi-nguyen-van-khoi-ngay-cv-lang-hoa-56m2-5-tang-8-8-ty-t-18712172.html,"Bán nhà đẹp khu phân lô hẻm xe hơi Nguyễn Văn Khối ngay Cv Làng Hoa, 56M2 5 tầng, 8.8 tỷ T",2026-05-27,"Giá: 8,8 tỷ",Đường Nguyễn Văn Khối,Phường Thông Tây Hội,Hồ Chí Minh,56 m²,"Đường Nguyễn Văn Khối, Phường 11, Quận Gò Vấp, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/4-7-ty-so-huu-nha-hxh-5m-binh-tri-dong-nga-tu-4-xa-5x13m-3pn-dep-o-ngay-so-a4--18712160.html,"4.7 TỶ SỞ HỮU NHÀ HXH 5M BÌNH TRỊ ĐỘNG - NGÃ TƯ 4 XÃ, 5X13M, 3PN, ĐẸP Ở NGAY, SỔ A4,",2026-05-27,"Giá: 4,7 tỷ",Đường Bình Trị Đông,Phường Bình Tân,Hồ Chí Minh,60 m²,"Đường Bình Trị Đông, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/-quan-7-ban-nha-gan-khu-che-xuat-tan-thuan-4-3-x-13-2-tang-btct-ful-noi-that--18543236.html,"📣📣 QUẬN 7 - BÁN NHÀ GẦN KHU CHẾ XUẤT TÂN THUẬN- 4,3 x 13 - 2 TẦNG BTCT - FUL NỘI THẤT -",2026-05-27,"Giá: 4,6 tỷ",Đường Huỳnh Tấn Phát,Phường Tân Thuận,Hồ Chí Minh,56 m²,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/moi-xay-xong-toa-nha-so-10-pham-dinh-toai-q3-13x22m-ham-7-tang-thue-450tr-thang--18128192.html,MỚI XÂY XONG ! Tòa nhà số 10 Phạm Đình Toái Q3 | 13x22m | Hầm 7 tầng | Thuê: 450tr/tháng |,2026-05-27,Giá: 99 tỷ,Đường Phạm Đình Toái,Phường Xuân Hòa,Hồ Chí Minh,260 m²,"Đường Phạm Đình Toái, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/toa-nha-96-nguyen-dinh-chieu-q3-14x15m-ham-8-tang-hdt-295tr-thang--17730328.html,Tòa nhà 96 Nguyễn Đình Chiểu Q3 | 14x15m | Hầm 8 tầng | HDT: 295tr/tháng |,2026-05-27,Giá: 95 tỷ,Đường Nguyễn Đình Chiểu,Phường Xuân Hòa,Hồ Chí Minh,210 m²,"Đường Nguyễn Đình Chiểu, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/-ban-nha-kenh-tan-hoa-tan-phu-ngang-be-the-18686071.html,🔥Bán nhà Kênh Tân Hoá Tân Phú ngang bề thế,2026-05-27,"Giá: 8,6 tỷ",Đường Kênh Tân Hóa,Phường Phú Thạnh,Hồ Chí Minh,64 m²,"Đường Kênh Tân Hóa, Phường Phú Thạnh, Quận Tân Phú, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-nha-quan-8-nguyen-thi-tan-4-tang-duong-8m-5x-24m-nhinh-12-ty-17072244.html,"Bán nhà quận 8, Nguyễn Thị Tần, 4 tầng, đường 8m, 5x 24m, nhỉnh 12 Tỷ",2026-05-27,"Giá: 12,8 tỷ",Đường Nguyễn Thị Tần,Phường Chánh Hưng,Hồ Chí Minh,107 m²,"Đường Nguyễn Thị Tần, Phường 2, Quận 8, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/ban-nha-2-tang-gan-truong-hoa-lu-hiep-phu-100m2-5x27-chi-10-5-ty-11-2b-12--18712100.html,BÁN NHÀ 2 TẦNG GẦN TRƯỜNG HOA LƯ HIỆP PHÚ - 100M2 (5x27) - CHỈ 10.5 TỶ (11-2b.12),2026-05-27,"Giá: 10,5 tỷ",Đường Quang Trung,Phường Tăng Nhơn Phú,Hồ Chí Minh,100 m²,"Đường Quang Trung, Phường Tăng Nhơn Phú B, Thành phố Thủ Đức, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/nha-chinh-chu-4x14m-1074-duong-tinh-lo-10-sat-khu-ten-lua-3-8-ty-18279378.html,Nhà chính chủ 4x14m 1074 đường Tỉnh lộ 10 sát khu Tên Lửa 3.8 tỷ,2026-05-27,"Giá: 3,9 tỷ",Tỉnh lộ 10,Phường Tân Tạo,Hồ Chí Minh,52 m²,"Tỉnh lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/nha-hem-au-co-tan-binh-xe-hoi-thong-4-tang-18380711.html,"NHÀ HẺM ÂU CƠ TÂN BÌNH, XE HƠI THÔNG, 4 TẦNG",2026-05-27,"Giá: 8,48 tỷ",Đường Âu Cơ,Phường Tân Hòa,Hồ Chí Minh,38 m²,"Đường Âu Cơ, Phường 9, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/nha-moi-ngay-au-co-sat-mat-tien-kd-62m2-18307953.html,"NHÀ MỚI NGAY ÂU CƠ, SÁT MẶT TIỀN KD, 62M2",2026-05-27,"Giá: 9,9 tỷ",Đường Âu Cơ,Phường Tân Bình,Hồ Chí Minh,62 m²,"Đường Âu Cơ, Phường 14, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/hxh-thong-au-co-luy-ban-bich-ngang-5m-no-hau-60m2-18314382.html,"HXH THÔNG ÂU CƠ - LŨY BÁN BÍCH, NGANG 5M NỞ HẬU, 60M2",2026-05-27,"Giá: 7,4 tỷ",Đường Âu Cơ,Phường Tân Sơn Nhì,Hồ Chí Minh,60 m²,"Đường Âu Cơ, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/hxh-tan-binh-4-tang-hoan-cong-du-18329419.html,HXH TÂN BÌNH - 4 TẦNG HOÀN CÔNG ĐỦ,2026-05-27,"Giá: 12,49 tỷ",Đường Âu Cơ,Phường Bảy Hiền,Hồ Chí Minh,66 m²,"Đường Âu Cơ, Phường 10, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/khu-hiem-nha-ban-hem-vip-thong-truong-cong-dinh-56m2-kd-da-nganh-18340712.html,"KHU HIẾM NHÀ BÁN, HẺM VIP THÔNG TRƯƠNG CÔNG ĐỊNH, 56M2, KD ĐA NGÀNH",2026-05-27,"Giá: 13,5 tỷ",Đường Âu Cơ,Phường Tân Bình,Hồ Chí Minh,56 m²,"Đường Âu Cơ, Phường 14, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/hem-au-co-5-tang-xe-tai-thong-18296571.html,"HẺM ÂU CƠ, 5 TẦNG, XE TẢI THÔNG",2026-05-27,"Giá: 10,3 tỷ",Đường Âu Cơ,Phường Tân Hòa,Hồ Chí Minh,69 m²,"Đường Âu Cơ, Phường 9, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/hem-au-co-moi-dep-o-ngay-dt-103m2-18296220.html,"HẺM ÂU CƠ, MỚI ĐẸP Ở NGAY, DT 103M2",2026-05-27,"Giá: 11,49 tỷ",Đường Âu Cơ,Phường Bảy Hiền,Hồ Chí Minh,103 m²,"Đường Âu Cơ, Phường 10, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/hem-au-co-sat-mat-tien-tan-binh-dt-72m2-18292318.html,"HẺM ÂU CƠ, SÁT MẶT TIỀN, TÂN BÌNH, DT 72M2",2026-05-27,"Giá: 12,99 tỷ",Đường Âu Cơ,Phường Bảy Hiền,Hồ Chí Minh,72 m²,"Đường Âu Cơ, Phường 10, Quận Tân Bình, Hồ Chí Minh (cũ)"
https://alonhadat.com.vn/nha-hem-au-co-ngang-7m-4-tang-giap-q11-18292154.html,"NHÀ HẺM ÂU CƠ, NGANG 7M, 4 TẦNG, GIÁP Q11",2026-05-27,"Giá: 10,99 tỷ",Đường Âu Cơ,Phường Tân Hòa,Hồ Chí Minh,70 m²,"Đường Âu Cơ, Phường 9, Quận Tân Bình, Hồ Chí Minh (cũ)"
