property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,locality_square,locality_population_density,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,perimeter_m,shape_ratio,area_x_floors,area_x_bedrooms,area_per_bedroom,distance_vs_area,log_area,log_distance_to_center,log_population_density,location_score,amenity_score,interaction_loc_amenity,nearby_amenities,nearest_metro_km_missing,nearest_mall_km_missing,nearest_supermarket_km_missing,width_m_missing,length_m_missing
0,1,1.0,3.0,5.0,4.0,17.5,70.0,0,0,0,0,,14.879,9.643174071717729,0.1445818860529949,34.0,0.7914199551939658,12.0,0.7167297112703085,4.0,1.1331711987273072,7.0,3.287124417351888,0.0,0.353259544736913,45.0,1.7630335698224684,43.0,0.23295454545454541,70.0,210.0,17.5,0.13581935312278492,4.2626798770413155,2.3649187544374874,2.76499748154396,25.690172784758484,59.0,1515.7201943007506,102.0,0,0,0,0,0
0,1,2.0,3.0,6.0,4.5,17.0,77.0,1,1,1,1,,7.971,6.615305786178007,0.4700407231185224,30.0,1.066758699470303,12.0,0.7189492585290755,2.0,1.3366664833762396,7.0,1.5865548734696675,2.0,0.9780943034357062,2.0,5.088364417881627,43.0,0.2690058479532163,154.0,231.0,19.25,0.08481161264330779,4.356708826689592,2.030160141309519,2.1939971525771464,23.953976557519237,59.0,1413.284616893635,55.0,0,0,0,0,0
0,1,1.0,2.0,6.0,4.0,14.0,56.0,0,0,1,1,,12.613,11.908128440434242,0.4588034017032464,38.0,0.4690299398415395,9.0,0.3642521748581204,5.0,0.9673275183425734,7.0,1.3245918156542988,2.0,0.4104686294269507,26.0,1.9120484540665408,36.0,0.2907801418439716,56.0,112.0,18.666666666666668,0.208914534042706,4.04305126783455,2.5578572245921967,2.611025218530336,26.34446154195683,62.5,1646.5288463723018,87.0,0,0,0,0,0
0,0,2.0,3.0,2.0,4.43471156521669,13.30413469565007,59.0,0,0,0,0,,50.946,2.4239371280145487,0.2021181016424345,146.0,0.675380307346166,65.0,0.5871149786725887,21.0,0.3273175013333311,75.0,2.0158485866213764,11.0,0.5027390987465155,35.0,2.522618749609373,35.47769252173352,0.33830692306369475,118.0,177.0,14.75,0.04039895213357581,4.0943445622221,1.2307910959656259,3.9502047174681985,30.588211468087962,340.5,10415.286004883952,353.0,0,0,0,0,0
0,1,2.0,4.0,4.0,5.259911279353167,15.7797338380595,83.0,0,0,0,0,,37.405,9.768333841582272,0.1157914390670293,62.0,2.286844519260672,10.0,0.3188662161381582,8.0,0.2394915872667279,10.0,3.627993202623984,0.0,0.1667729618397612,24.0,5.088364417881627,42.079290234825336,0.3375315565117902,166.0,332.0,16.6,0.11628968859026514,4.430816798843313,2.3766097755404956,3.6481876594506453,22.025081421513832,87.0,1916.1820836717034,114.0,0,0,0,0,0
0,1,5.0,3.0,4.0,5.2,8.5,42.0,0,0,0,0,,32.947,3.2902661153784054,0.1458230147926885,174.0,0.3792389572081088,81.0,0.3933256225705376,28.0,0.097348800128124,59.0,1.890599330051857,8.0,0.292189586935865,41.0,3.4329812278189658,27.4,0.6162790697674418,210.0,126.0,10.5,0.0765178166367071,3.7612001156935624,1.456348762572786,3.5248004848572627,32.08779552476222,370.5,11888.528241924403,391.0,0,0,0,0,0
0,1,2.0,2.0,6.0,2.8,4.3,15.0,1,1,0,0,,45.633,2.284464246139153,0.1796372411907136,142.0,0.382159367051233,63.0,0.5282975359672989,20.0,0.1861596154154599,78.0,2.058544897535361,11.0,0.2772326712170743,37.0,2.2644716175737454,14.2,0.6590909090909092,30.0,30.0,5.0,0.14277901538369706,2.772588722239781,1.1892035476583673,3.8423084450149485,32.92715882785772,336.5,11079.988945574121,351.0,0,0,0,0,0
0,1,4.0,3.0,4.0,2.9,9.0,22.0,1,1,1,0,,45.633,8.060493335411094,0.952404663897642,34.0,2.8523407040648245,10.0,1.414171627018095,4.0,0.5928102923497601,14.0,2.2538379729019646,2.0,0.2267265295017218,15.0,2.880498091122507,23.8,0.32967032967032966,88.0,66.0,5.5,0.3504562319743954,3.1354942159291497,2.2039235706045592,3.8423084450149485,16.85724922426997,67.0,1129.435698026088,79.0,0,0,0,0,0
0,1,4.0,3.0,3.5,2.1,10.3,22.0,1,1,1,0,,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,24.8,0.21153846153846154,88.0,66.0,5.5,0.18233444339330376,3.1354942159291497,1.6474448504229384,3.429169164736904,26.142302198305014,189.0,4940.895115479648,228.0,0,0,0,0,0
0,1,2.0,3.0,4.0,5.656854249492381,16.97056274847714,96.0,0,0,0,0,,13.502,8.345850484215257,0.5331632013684439,46.0,2.0237348937447,15.0,1.1796923513123525,7.0,1.6444266953161613,13.0,2.684226503190018,2.0,0.235991605665798,22.0,0.5813045425673057,45.25483399593904,0.33723869179450144,192.0,288.0,24.0,0.08603969571355935,4.574710978503383,2.2349324463132527,2.674286570949401,19.59870770806565,85.5,1675.689509039613,105.0,0,0,0,0,0
0,0,5.0,5.0,6.0,4.0,17.0,65.0,0,0,0,0,,29.851,4.38503139445485,0.4121033006196985,89.0,1.020801536294697,40.0,0.7158844131112477,11.0,0.8293121717553118,36.0,1.551172138725318,7.0,0.0328308472180503,45.0,3.5311761369164216,42.0,0.239766081871345,325.0,325.0,10.833333333333334,0.06643986961295227,4.189654742026425,1.6836231405736881,3.429169164736904,25.679015173349644,199.0,5110.124019496579,228.0,0,0,0,0,0
0,0,4.0,5.0,10.0,4.0,18.0,70.0,0,0,0,0,,38.042,4.520653404846328,0.1320600462100931,62.0,2.179595633175327,21.0,1.4025050685605098,11.0,0.5202736162774874,39.0,1.537111823153571,3.0,0.3125202021852784,27.0,2.0254920914749333,44.0,0.22651933701657453,280.0,350.0,11.666666666666666,0.06367117471614547,4.2626798770413155,1.7084962237269512,3.664637989740902,25.532010793041586,138.5,3536.18349483626,163.0,0,0,0,0,0
0,1,5.0,3.0,5.0,4.08248290463863,12.24744871391589,50.0,0,0,0,0,,46.863,3.1997153271015017,0.1402774525250475,174.0,0.2966322745677956,81.0,0.4780351199370076,29.0,0.0411181935459226,62.0,1.8096797816987769,8.0,0.2409345432948383,40.0,3.34056240172324,32.65986323710904,0.33873255937680996,250.0,150.0,12.5,0.06273951621767651,3.9318256327243257,1.4350167437306576,3.868342763340647,33.044475373058745,373.5,12342.11155183744,394.0,0,0,0,0,0
0,1,4.0,4.0,3.0,4.041451884327381,12.12435565298214,49.0,0,0,0,0,,50.946,3.058447098677274,0.1771660626441828,152.0,0.7791360064246597,71.0,0.4379830595366123,21.0,0.4494462775974374,59.0,2.34114884302551,4.0,0.1971930372594087,41.0,3.275739716927,32.331615074619044,0.33878692684444844,196.0,196.0,9.8,0.06116894197354548,3.912023005428146,1.4008004124359208,3.9502047174681985,29.094501657451342,325.5,9470.260289500411,348.0,0,0,0,0,0
0,1,6.0,7.0,10.0,4.0,20.0,80.0,1,1,1,1,,38.239,6.509649190774907,0.4786692255797929,62.0,0.5464663488456208,20.0,1.142953595525061,8.0,0.5365703450766526,16.0,0.8585854591451605,6.0,0.0295942316188251,40.0,5.088364417881627,48.0,0.20398009950248752,480.0,560.0,10.0,0.0803660393922828,4.394449154672439,2.0161887524046853,3.6696711501726385,27.88746486120411,120.0,3346.4957833444932,152.0,0,0,0,0,0
0,1,1.0,2.0,10.0,3.2,13.0,42.0,1,1,0,0,,23.097,9.984901099708178,0.6462156365520288,62.0,0.9043708279365852,14.0,0.2903429845524082,15.0,0.7331402586997141,27.0,2.0840238405787512,1.0,0.1305654232833384,44.0,5.088364417881627,32.4,0.2519083969465649,42.0,84.0,14.0,0.23220700231879485,3.7612001156935624,2.396521702583316,3.182087351420365,22.05162272175677,112.0,2469.7817448367587,163.0,0,0,0,0,0
0,1,2.0,2.0,3.0,4.0,11.0,44.0,1,1,1,0,,31.76,9.547221231938796,0.3365617484093036,63.0,2.0840737464034222,10.0,0.1028751461258366,8.0,0.0933191980995687,10.0,3.4139046476325507,0.0,0.1092834749783106,24.0,5.088364417881627,30.0,0.36936936936936937,88.0,88.0,14.666666666666666,0.21216047182086212,3.8066624897703196,2.3558624348911934,3.4892082589848687,20.248324762489457,88.0,1781.8525790990723,115.0,0,0,0,0,0
0,1,4.0,3.0,3.0,3.0,11.0,33.0,0,0,1,0,,31.76,9.9193041191287,0.0447049768024632,62.0,2.1702782347422387,9.0,0.6533975509460673,9.0,0.1618420502101994,15.0,3.959198285045436,0.0,0.0882281879422681,31.0,5.088364417881627,28.0,0.2792792792792793,132.0,99.0,8.25,0.29174423879790295,3.5263605246161616,2.3905322429316977,3.4892082589848687,22.93763998389096,90.5,2075.856418542132,126.0,0,0,0,0,0
0,1,5.0,5.0,6.0,5.1,11.2,55.0,0,0,1,1,,39.448,7.356174009357199,0.9742322159648223,62.0,1.1107349702267069,15.0,0.3770940894015037,4.0,0.9337575152561616,6.0,0.784822475505938,7.0,0.0639190442719784,44.0,5.088364417881627,32.599999999999994,0.46017699115044247,275.0,275.0,9.166666666666666,0.13136025016709282,4.02535169073515,2.12300066795777,3.7000171985243924,22.70065772197684,104.5,2372.2187319465797,138.0,0,0,0,0,0
0,1,4.0,6.0,6.0,4.2,15.0,60.0,1,1,1,1,,38.239,4.950074183041169,0.1266140051286545,78.0,0.4843891622697907,35.0,0.5565986877485508,10.0,0.9097351508490292,28.0,0.9183894378949504,7.0,0.1433855989089417,40.0,4.164774815579129,38.4,0.2847682119205298,240.0,360.0,8.571428571428571,0.08114875709903556,4.110873864173311,1.7834036872178283,3.6696711501726385,31.993407094146264,172.5,5518.862723740231,198.0,0,0,0,0,0
0,1,3.0,3.0,5.0,4.5,18.5,85.0,1,1,0,0,,26.533,5.179681155278618,0.3470729602077848,132.0,0.5175633002194819,69.0,0.5693079348823914,19.0,0.4864312428345236,31.0,0.6646272756430183,4.0,0.1006491104024628,39.0,5.088364417881627,46.0,0.24731182795698922,255.0,255.0,21.25,0.060228850642774626,4.454347296253507,1.8212666771416475,3.315385285248008,30.263284494382813,274.5,8307.271593708083,294.0,0,0,0,0,0
0,1,5.0,5.0,5.0,4.3,15.0,64.0,1,1,0,0,,7.631,8.856043185903053,0.3961300941284846,69.0,1.7198518110404435,17.0,0.5675823752999912,9.0,0.6008881129698558,13.0,3.2229655277887983,0.0,0.55362872107494,14.0,5.088364417881627,38.6,0.2913907284768212,320.0,320.0,10.666666666666666,0.13624681824466234,4.174387269895637,2.2880847884681565,2.1553603732375204,20.65620684400349,107.5,2220.542235730375,122.0,0,0,0,0,0
0,1,2.0,2.0,7.0,5.3,12.0,64.0,1,1,1,1,,8.433,13.250860819535587,0.8223963135954793,15.0,3.331466980730285,4.0,1.5733780173345453,4.0,3.4045226687580845,0.0,5.003439779735623,0.0,0.2887275907930863,1.0,5.088364417881627,34.6,0.44628099173553715,128.0,128.0,21.333333333333332,0.20385939722362442,4.174387269895637,2.6568173132786086,2.244214179667716,14.76308664219136,21.0,310.02481948601854,24.0,0,0,0,0,0
0,1,2.0,2.0,5.0,5.0,10.0,56.0,1,1,1,1,,20.851,11.965357134611564,0.0886766137030516,40.0,0.9347128896142194,6.0,1.2938540289298055,6.0,0.8001554762247344,10.0,5.003439779735623,0.0,0.2219927776915887,19.0,5.088364417881627,30.0,0.504950495049505,112.0,112.0,18.666666666666668,0.2099185462212555,4.04305126783455,2.562280964666897,3.08424668708473,24.739568544589154,59.0,1459.63454413076,81.0,0,0,0,0,0
0,0,2.0,3.0,5.0,3.0,18.0,86.0,1,1,0,0,,24.485,4.387977207367932,0.1576793604501192,159.0,0.3264177329610168,78.0,0.2348699136446619,25.0,0.308354694098345,42.0,1.4645928570637836,6.0,0.3033111627885026,38.0,4.429520639612141,42.0,0.17127071823204418,172.0,258.0,21.5,0.050436519624918755,4.465908118654584,1.6841700282808054,3.238090043792005,32.035043630601876,330.0,10571.564398098619,348.0,0,0,0,0,0
0,1,1.0,2.0,6.0,4.0,16.0,61.0,0,0,0,0,,39.448,7.067045022908887,0.964922530872876,59.0,1.1287953025345878,17.0,0.5448243369580358,5.0,0.9025137244840112,8.0,0.7958655282815558,6.0,0.0269244935107706,44.0,5.088364417881627,40.0,0.2546583850931677,61.0,122.0,20.333333333333332,0.11398459714369172,4.127134385045092,2.0877872470609793,3.7000171985243924,22.727695728227864,104.5,2375.0442035998117,139.0,0,0,0,0,0
0,0,5.0,13.0,6.0,4.0,23.0,92.0,0,0,0,0,,63.563,5.460445433533166,0.1749015680172509,160.0,0.1402682540843657,73.0,0.3986484235377429,28.0,0.5587936758699786,40.0,1.2321588723374997,4.0,0.0996257257549924,34.0,5.088364417881627,54.0,0.17748917748917747,460.0,1196.0,6.571428571428571,0.05871446702723834,4.532599493153256,1.8656982679767056,4.1676414912835575,33.4975558666408,317.5,10635.473987658455,339.0,0,0,0,0,0
0,0,3.0,4.0,6.0,4.2,16.0,69.0,0,0,0,0,,24.485,5.170585704596172,0.0670845908121733,86.0,0.8610666700294812,43.0,1.350302144202649,11.0,0.8569153803356464,35.0,0.8021370999674018,9.0,0.1709105363653728,23.0,5.088364417881627,40.4,0.26708074534161486,207.0,276.0,13.8,0.0738655100656596,4.248495242049359,1.81979376122331,3.238090043792005,30.907037166230417,203.5,6289.58206332789,207.0,0,0,0,0,0
0,1,4.0,4.0,5.0,4.4,14.0,51.0,1,1,1,0,,33.895,7.65646561743029,0.2508296989930281,94.0,0.7684554128437099,26.0,0.3792054518957261,18.0,0.8193341243014791,20.0,1.957233200067106,3.0,0.3034518922894895,52.0,5.088364417881627,36.8,0.3191489361702128,204.0,204.0,10.2,0.14723972341212097,3.9512437185814275,2.1583065119502045,3.552343552469115,26.16596919424072,159.0,4160.389101884274,213.0,0,0,0,0,0
0,0,1.0,3.0,5.0,4.5,18.0,78.0,0,0,0,0,,18.384,8.114317854529402,0.1567372562981005,85.0,1.233139093871498,20.0,0.94322433929133,10.0,0.1301779129018248,17.0,1.9683343764020649,3.0,0.1005002583602393,38.0,5.088364417881627,45.0,0.25414364640883974,78.0,234.0,19.5,0.10271288423454938,4.3694478524670215,2.2098465676482384,2.9644479835142246,25.247752756516682,138.0,3484.189880399302,173.0,0,0,0,0,0
0,1,3.0,6.0,5.0,4.0,16.1,64.0,1,1,1,0,,33.895,7.65646561743029,0.2508296989930281,94.0,0.7684554128437099,26.0,0.3792054518957261,18.0,0.8193341243014791,20.0,1.957233200067106,3.0,0.3034518922894895,52.0,5.088364417881627,40.2,0.2530864197530864,192.0,384.0,9.142857142857142,0.11779177872969676,4.174387269895637,2.1583065119502045,3.552343552469115,26.16596919424072,159.0,4160.389101884274,213.0,0,0,0,0,0
0,1,5.0,13.0,4.0,52.0,20.0,111.0,1,1,1,1,,7.631,9.14460343564007,0.3825946131309469,72.0,1.4777491952275046,14.0,0.5375339782438638,8.0,0.352791462328391,17.0,2.6578939137891853,1.0,0.0912497466295457,21.0,5.088364417881627,144.0,2.5920398009950247,555.0,1443.0,7.928571428571429,0.08164824496107205,4.718498871295094,2.316941882877491,2.1553603732375204,21.60835372130298,112.0,2420.1356167859335,133.0,0,0,0,0,0
0,1,4.0,3.0,6.0,4.0,5.0,20.0,0,0,0,0,,38.239,5.46912316211403,0.1755650750818743,64.0,0.5239478647461463,29.0,0.2455413210050974,9.0,0.5342557500688416,21.0,0.5562563546935235,7.0,0.1171643981009367,51.0,4.531780440683517,18.0,0.803921568627451,80.0,60.0,5.0,0.2604344362911443,3.044522437723423,1.8670405756986723,3.6696711501726385,32.11996312933169,142.5,4577.094745929765,181.0,0,0,0,0,0
0,1,5.0,5.0,8.0,7.0,8.2,58.0,1,1,1,1,,12.277,10.707282686251242,1.027980339251304,13.0,2.646492594621237,7.0,0.8690233356342815,3.0,2.022562123921691,3.0,4.860566929402413,0.0,1.0930607186004124,0.0,5.088364417881627,30.4,0.855421686746988,290.0,290.0,9.666666666666666,0.18147936756358038,4.07753744390572,2.4602110999772755,2.586033214913765,14.924721203743193,26.5,395.5051118991946,26.0,0,0,0,0,0
0,1,4.0,5.0,12.0,9.5,6.0,56.0,1,1,1,1,,12.277,10.43000055609168,1.2540965783792692,15.0,2.466052437180852,7.0,0.8876366430919204,3.0,1.728607371683417,1.0,4.656026017504752,0.0,1.0944694625304323,0.0,5.088364417881627,31.0,1.5737704918032787,224.0,280.0,9.333333333333334,0.1829824658963453,4.04305126783455,2.4362415264586588,2.586033214913765,14.500047585617635,26.5,384.2512610188673,26.0,0,0,0,0,0
0,1,2.0,2.0,7.0,7.9,30.0,210.0,0,0,0,1,,7.707,11.872421888281986,0.4234747237234114,28.0,1.3500838361270209,10.0,0.4752210571367229,5.0,0.8954484830984811,8.0,2.3992705458170995,1.0,0.0336401688448375,18.0,5.088364417881627,75.8,0.26578073089700993,420.0,420.0,70.0,0.05626740231413264,5.351858133476067,2.5550871848119203,2.1641272998464784,21.415862724159094,53.0,1135.040724380432,70.0,0,0,0,0,0
0,1,1.0,2.0,10.0,6.9,15.0,96.0,0,0,0,1,,2.744,18.00068453479404,0.4029227152484138,18.0,1.431185599515303,2.0,1.0135974579036835,3.0,0.5908282496918276,4.0,5.003439779735623,0.0,0.140553271220973,17.0,5.088364417881627,43.8,0.4635761589403974,96.0,192.0,32.0,0.18557406736901072,4.574710978503383,2.944475006664497,1.3201545586153456,19.580099210129646,25.0,489.5024802532412,44.0,0,0,0,0,0
0,1,2.0,2.0,4.0,3.5,7.0,25.0,1,1,0,1,,34.553,9.610839906253789,0.0506350961840065,59.0,1.988654967421979,9.0,0.5851174066101005,6.0,0.9285346601064232,7.0,3.024858762472106,1.0,0.1791539231086523,31.0,5.088364417881627,21.0,0.5070422535211268,50.0,50.0,8.333333333333334,0.3696476887020688,3.258096538021482,2.361876111250898,3.5710245408744212,23.66548307046387,81.5,1928.7368702428055,113.0,0,0,0,0,0
0,1,4.0,7.0,6.0,5.8,19.0,90.0,1,1,1,1,,32.947,4.202164612195254,0.0775153431788057,116.0,0.9649774375875412,49.0,0.3966614430429042,15.0,0.1154143276958756,48.0,1.5473034040207714,9.0,0.1172961796277457,32.0,4.216014309638739,49.6,0.30890052356020936,360.0,630.0,11.25,0.04617763310104675,4.51085950651685,1.6490748105464161,3.5248004848572627,29.32486439744869,255.5,7492.50285354814,269.0,0,0,0,0,0
0,1,3.0,3.0,4.0,5.0,10.0,50.0,0,1,1,0,,7.631,8.511132076400708,0.4185332425970535,76.0,1.9338599672992576,19.0,0.3787403418224322,8.0,0.353773766732773,17.0,2.4096044770268485,3.0,0.190437074846856,22.0,5.088364417881627,30.0,0.504950495049505,150.0,150.0,12.5,0.1668849426745237,3.9318256327243257,2.2524629101035147,2.1553603732375204,20.722711834064782,127.5,2642.1457588432595,145.0,0,0,0,0,0
0,1,2.0,2.0,8.0,4.0,16.5,65.0,1,1,1,1,,8.433,12.757790326839196,0.2840737258638811,15.0,2.670519094119707,6.0,1.4773907045558192,4.0,3.6642325630143913,0.0,5.003439779735623,0.0,0.1932278139049878,12.0,5.088364417881627,41.0,0.24698795180722888,130.0,130.0,21.666666666666668,0.19329985343695752,4.189654742026425,2.6216052328975032,2.244214179667716,18.8876212271486,24.0,453.3029094515664,37.0,0,0,0,0,0
0,1,4.0,3.0,6.0,3.5,15.0,45.0,1,1,1,1,,46.863,3.1997153271015017,0.1402774525250475,174.0,0.2966322745677956,81.0,0.4780351199370076,29.0,0.0411181935459226,62.0,1.8096797816987769,8.0,0.2409345432948383,40.0,3.34056240172324,37.0,0.2384105960264901,180.0,135.0,11.25,0.06955902885003265,3.828641396489095,1.4350167437306576,3.868342763340647,33.044475373058745,373.5,12342.11155183744,394.0,0,0,0,0,0
0,1,3.0,5.0,6.0,5.85,16.0,97.0,0,0,0,0,,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,43.7,0.36956521739130427,291.0,485.0,16.166666666666668,0.042792777531081495,4.584967478670572,1.6474448504229384,3.429169164736904,26.142302198305014,189.0,4940.895115479648,228.0,0,0,0,0,0
0,1,3.0,4.0,6.0,4.0,14.0,56.0,1,1,1,1,,12.277,10.43000055609168,1.2540965783792692,15.0,2.466052437180852,7.0,0.8876366430919204,3.0,1.728607371683417,1.0,4.656026017504752,0.0,1.0944694625304323,0.0,5.088364417881627,36.0,0.2907801418439716,168.0,224.0,11.2,0.1829824658963453,4.04305126783455,2.4362415264586588,2.586033214913765,14.500047585617635,26.5,384.2512610188673,26.0,0,0,0,0,0
0,0,1.0,4.0,8.0,5.0,20.0,100.0,0,0,0,0,,29.851,4.112581477404753,0.4565679062660852,100.0,0.9648646711095724,45.0,0.4270974381636809,12.0,0.7267889052948817,44.0,1.7646033758331194,7.0,0.1603263159358853,39.0,3.402817942930343,50.0,0.25373134328358204,100.0,400.0,20.0,0.040718628489155965,4.61512051684126,1.6317044581426141,3.429169164736904,25.461368073478333,225.5,5741.538500569364,247.0,0,0,0,0,0
0,1,4.0,4.0,6.0,4.5,14.0,60.0,1,1,1,1,,7.631,8.511132076400708,0.4185332425970535,76.0,1.9338599672992576,19.0,0.3787403418224322,8.0,0.353773766732773,17.0,2.4096044770268485,3.0,0.190437074846856,22.0,5.088364417881627,37.0,0.326241134751773,240.0,240.0,12.0,0.13952675535083128,4.110873864173311,2.2524629101035147,2.1553603732375204,20.722711834064782,127.5,2642.1457588432595,145.0,0,0,0,0,0
0,0,4.0,6.0,12.0,4.5,15.0,65.0,0,0,0,0,,29.851,5.518162999413561,0.3229844614613355,52.0,1.7872345276552803,23.0,0.6863846982219879,8.0,0.7441141835754278,26.0,2.1428895093998177,6.0,0.2216411070038452,25.0,3.706835542545565,39.0,0.304635761589404,260.0,390.0,9.285714285714286,0.08360853029414486,4.189654742026425,1.874592587683778,3.429169164736904,22.96981467729091,124.5,2859.7419273227183,140.0,0,0,0,0,0
0,1,4.0,4.0,12.0,5.7,20.0,114.0,1,1,1,1,,8.433,10.991135210021625,0.0345963984914258,52.0,1.914257026982464,4.0,1.9861794345190007,4.0,0.6218935364104065,8.0,4.399652731285772,0.0,0.1880540656320533,23.0,5.088364417881627,51.4,0.2885572139303482,456.0,456.0,22.8,0.09557508878279673,4.74493212836325,2.4841676442924943,2.244214179667716,23.1653865608145,66.0,1528.915513013757,91.0,0,0,0,0,0
0,1,3.0,5.0,6.0,5.0,14.0,60.0,1,1,0,1,,38.042,3.6745831092845913,0.3517058281966545,103.0,1.066645883462131,37.0,0.9607827361666568,17.0,0.1228654507037159,50.0,2.7351877334377805,2.0,0.1448124211405867,47.0,1.9831090837511047,38.0,0.36170212765957444,180.0,300.0,10.0,0.06023906736532117,4.110873864173311,1.5421399842797903,3.664637989740902,25.310924597346315,212.5,5378.571476936092,256.0,0,0,0,0,0
0,0,4.0,5.0,8.0,5.0,20.0,100.0,0,0,0,0,,42.157,6.4232480821112174,0.2630116487217966,131.0,0.546995096737269,49.0,0.0447465857250088,21.0,1.195024347818329,21.0,0.7797317274616953,4.0,0.1908999184323034,43.0,5.088364417881627,50.0,0.25373134328358204,400.0,500.0,16.666666666666668,0.0635965156644675,4.61512051684126,2.004616708311318,3.7648446291696365,29.885654687207467,233.5,6978.300369462943,269.0,0,0,0,0,0
0,0,2.0,2.0,4.0,4.0,10.5,45.0,0,0,0,0,,22.142,10.52622540997838,0.210710913086647,63.0,0.6224766277455236,7.0,0.9669757856232998,7.0,0.241958518789394,12.0,2.7989884023897864,1.0,0.2061838018515293,18.0,5.088364417881627,29.0,0.38679245283018865,90.0,90.0,15.0,0.22883098717344305,3.828641396489095,2.4446249094758903,3.1416491484541456,26.00199362561184,87.5,2275.1744422410356,108.0,0,0,0,0,0
0,1,3.0,3.0,5.0,10.0,22.0,232.0,1,1,1,1,,34.822,3.77169218113364,0.5231225231110117,67.0,1.2758244586100067,27.0,0.2811217244834689,12.0,0.2030106907357061,36.0,1.1180942600322077,6.0,0.1553214320715076,31.0,0.4872894791136178,64.0,0.4570135746606334,696.0,696.0,58.0,0.016187520090702318,5.4510384535657,1.5627009969442305,3.578562229803067,25.3518184163443,155.5,3942.2077637415387,179.0,0,0,0,0,0
0,1,4.0,4.0,6.0,3.6,15.0,51.0,0,0,0,0,,45.633,2.1822596604592133,0.1711869088091718,99.0,1.4231773041651654,47.0,0.3601758043190207,17.0,0.3160654149244814,56.0,2.343508123557825,12.0,0.0265506988051478,43.0,0.6903391017798891,37.2,0.2450331125827815,204.0,204.0,10.2,0.04196653193190795,3.9512437185814275,1.157591529496131,3.8423084450149485,28.273452770887396,249.5,7054.226466336405,274.0,0,0,0,0,0
0,1,3.0,4.0,5.0,4.0,11.0,43.0,1,1,1,1,,37.405,9.385412276175169,0.3183624491735607,59.0,1.786365975753308,11.0,0.4437918028379066,6.0,0.5238685647489925,9.0,3.10524390270197,0.0,0.4397728200411307,26.0,5.088364417881627,30.0,0.36936936936936937,129.0,172.0,8.6,0.21330482445852655,3.784189633918261,2.3404021557384627,3.6481876594506453,21.122794256508577,84.5,1784.8761146749748,111.0,0,0,0,0,0
0,1,3.0,5.0,10.0,3.5,17.0,55.0,1,1,1,1,,40.663,4.017563360318745,0.1713423174544049,211.0,0.5243176058895581,83.0,0.2524952065729329,53.0,0.2252066759332996,62.0,0.606037448183072,9.0,0.127328553389884,69.0,3.5571557792675845,41.0,0.21052631578947367,165.0,275.0,9.166666666666666,0.07174220286283473,4.02535169073515,1.6129444294748425,3.729613444761964,32.858793232561176,415.5,13652.828588129169,487.0,0,0,0,0,0
0,1,3.0,4.0,6.0,4.2,25.0,100.0,1,1,1,1,,38.809,1.248449344047071,0.1051759923447866,165.0,0.151492014403889,89.0,0.3117565518402268,44.0,0.0783701863499757,110.0,0.8163303092610121,18.0,0.119443195705756,98.0,0.6814098080897131,58.4,0.17131474103585656,300.0,400.0,20.0,0.012360884594525456,4.61512051684126,0.810240798198807,3.684093017379976,40.99970216895925,444.5,18224.367614102386,524.0,0,0,0,0,0
0,1,1.0,7.0,5.0,5.2,18.0,133.0,1,1,1,1,,42.157,32.73024799248876,0.4800900072813918,5.0,4.4845363613594165,2.0,0.941972746731735,2.0,4.705567554113852,0.0,3.8181403719301046,0.0,0.8441691967817977,4.0,5.088364417881627,46.4,0.292817679558011,133.0,931.0,16.625,0.24425558203349823,4.897839799950911,3.518395001329032,3.7648446291696365,15.537910222831842,8.0,124.30328178265474,13.0,0,0,0,0,0
0,0,2.0,4.0,4.0,3.2,22.0,69.0,0,1,0,1,,12.883,13.311607175395896,0.1546946980807878,44.0,0.9988692246025996,13.0,0.4441643437707152,6.0,1.1166577106744566,2.0,2.929957669387695,1.0,0.3922531948467291,31.0,2.800505361514145,50.4,0.1493212669683258,138.0,276.0,13.8,0.19016581679136993,4.248495242049359,2.6610708986103324,2.630665070052665,24.43671332463142,67.5,1649.4781494126207,97.0,0,0,0,0,0
0,0,3.0,4.0,5.0,5.0,7.4,37.0,0,0,0,0,,21.831,2.015366939213863,0.0543221017639164,203.0,0.221471530477408,86.0,0.568765330861174,46.0,0.224013399870412,117.0,0.2959786706872679,18.0,0.0207342279252737,74.0,1.8690467607415824,24.8,0.6799999999999999,111.0,148.0,7.4,0.05303597208457534,3.6375861597263857,1.103721527322296,3.1281192615973166,40.856289401620714,485.0,19815.300359786048,544.0,0,0,0,0,0
